createdAtTimestamp,id,token0.name,token0.symbol,token1.name,token1.symbol,token00.id,token00.name,token00.symbol,token00.txCount,token00_creator_address,txCount,Liq_Eth,Liq_Tok
2020-06-29,0x087ab99749815702c952dca49143ac511429fae4,Elements,ELE,Wrapped Ether,WETH,0x0144f889f8ed5ec7962e2936683d3784b550c71a,Elements,ELE,5,0x861f3b5c795cf92a60cc577f5cb3607256a57af3,5,1.01e-12,1e-18
2020-06-29,0x3d253784c38992d27a6376593028d27bcea64355,Edenchain,EDN,Wrapped Ether,WETH,0x1d3c5df11873a97ef664188ae76bdfa16b33e366,Edenchain,EDN,9,0x6aeb9e37f73da54d02f69ff4c5d71c432ebe2dc4,9,7.02e-12,1e-18
2020-06-29,0x72dd50666f4e1086ddcafd0c364afbbd1d8723f1,Edenchain,EDN,Wrapped Ether,WETH,0x3da96b6949142c7b33a59555e6e066142b3a73dc,Edenchain,EDN,5,0x98fe2602499b98513863921502985b2b6968f0e1,5,6.74e-12,1e-18
2020-06-29,0xdead3b5bc333f553c4405b04a144b9bd9ac1dcda,Deflacoin,DEFL,Wrapped Ether,WETH,0x4ec2efb9cbd374786a03261e46ffce1a67756f3b,Deflacoin,DEFL,342,0x949678e49ae13afa5ce7ca20ab95b53d107cacd3,336,2.625722253,3.56e-05
2020-06-29,0xe4243436e19c1d05a8ba7cd6132f2cd85bd14f22,Wrapped Ether,WETH,Statera v2,STA,0xe955b045164446a3477cf020431da73fa752c565,Statera v2,STA,7,0x2a4be2d60454d964370b89eddec95c7ff864656d,7,1.7e-13,6e-18
2020-06-29,0x5cb622c21ae335e7baaea7638ce097b3d172b827,STONK,STONK,Wrapped Ether,WETH,0xb4058411967d5046f3510943103805be61f0600e,STONK,STONK,11834,0x1a83564b06cdde3d13e7ed02593263339c11c283,11834,2777858.212,0.76572626
2020-06-29,0x777c0be42b44da31c2708bd614a78125389463ac,Pivvr (Official),PVVR,Wrapped Ether,WETH,0x281a481e19ff07fb1afd51f0a9ac55246df45733,Pivvr (Official),PVVR,3,0xdffa02b1bdc115382b35459a19b7b39111671a16,3,89392450.0,0.011190277
2020-06-28,0x8e0e9f1da17f856ebb6ab22f204ddfb585412bd4,Wrapped Ether,WETH,Pivvr (Pre-Sale),PVVR,0xf49ce156cf672e7e344566261db71c3b045f8a83,Pivvr (Pre-Sale),PVVR,43,0xdffa02b1bdc115382b35459a19b7b39111671a16,43,55843372.64,0.409499787
2020-06-28,0x1e9a1367735d60a9ae65206e58ee4f4bf871055a,Insidual PLT Token,DUAL,Wrapped Ether,WETH,0x34ac258ffc47ca4251cd7b5c10bffa6e9e3a2b57,Insidual PLT Token,DUAL,865,0x33fcb517878c8a1de005dc7bde423e06e38b1409,865,266.2200715,0.006232643
2020-06-28,0xe17e5d22f2858189666467dbc2478b3ab230c8ab,Synth iETH,iETH,Wrapped Ether,WETH,0xa9859874e1743a32409f75bb11549892138bba1e,Synth iETH,iETH,64,0xb64ff7a4a33acdf48d97dab0d764afd0f6176882,34,0.001264703,0.001935354
2020-06-28,0xc1125fea5af2b7f7aaa06d70b3960c5dd97c6926,Insidual Platform Token,DUAL,Wrapped Ether,WETH,0x519c650570ccd63cfbd77a0fe64a82b8650b4ed5,Insidual Platform Token,DUAL,3,0x14ccd7071314d6bbaa15b9eecbc554034a60ab6c,3,3.18e-14,3.3e-17
2020-06-28,0x3a053cfcb5d23bc993ccf2b7608eff6f974f7b08,DEX TOP,DXT,Wrapped Ether,WETH,0x78feb43d23acb2b650c1ba3bf2478473a0ddcd33,DEX TOP,DXT,20,0xf9196f4b8644e49e50ea0f02fd436dbcc991dc74,20,6.6e-12,1e-18
2020-06-28,0xb7b396c21f990cd08bdfef2af4b659bfe8762d40,ITALIA,ITALIA,Wrapped Ether,WETH,0x25b63bca43914b7d7ccd59892b762c06493a04e6,ITALIA,ITALIA,12,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3,6,40086.7708,1.514912179
2020-06-28,0x471fbd0728529f8c099b52346c05577dda5633f6,BitDegree Token,BDG,Wrapped Ether,WETH,0x1961b3331969ed52770751fc718ef530838b6dee,BitDegree Token,BDG,287,0xe259ece17feef05bdead9689c6f1bc8e778c517b,287,559369.8413,0.249206081
2020-06-28,0xd905875253d9b22c1cf4cb1f172b48105e0fa539,MinePool,MPOOL,Wrapped Ether,WETH,0xb33a509419cdd9c940cc9dd064a24b1c99c4da42,MinePool,MPOOL,10,0x69a776e9d489bc2b6e5a0834600064586141be68,10,8.35e-13,2e-18
2020-06-28,0x5df5f351370e8d7af8242295ff4d0da29396d335,Wrapped Ether,WETH,Insidual Token,DUAL,0xf0bf29600d10a69206c1117efd4be737d921ebbb,Insidual Token,DUAL,31,0x04cb04e33b7aa3fff6e326bf6e88120cfbdff89e,31,6.35e-14,2.7e-17
2020-06-28,0x7dac2462999a044eaaea879f7b06351d40d1f431,UniversalProtocol,UP,Wrapped Ether,WETH,0x38641f9cd813f89ec2164ae89701f7af498b2ed4,UniversalProtocol,UP,71,0xa32e9d10d19265e40872a79e7590b69243067b52,71,512587.0688,1e-18
2020-06-28,0x866aa37f9287d8f99f44bdde90b58b0d1158be90,Wrapped Ether,WETH,GXX Token,GXX,0xcfc5199a76182368b6a5a3ae78204e29d1ed4a6d,GXX Token,GXX,19,0x1f408a5501c77f17588cd5392abefed1e923b04c,19,920.7677095,0.001960661
2020-06-28,0xbc6454ddb8896c55dbb6f42d21e0ab6c6e9e5845,Decash,DECH,Wrapped Ether,WETH,0xa740684c9022dc07540031b10dd57984640babef,Decash,DECH,3565,0x48f1c621aa39770cd86af720182c890b4c58b8c0,3565,8512.5,2e-17
2020-06-28,0x50295e1de88d0104761b63eae19f4eadf143b7c0,Wrapped Ether,WETH,Link3D,LINK3D,0xf9a27e94e5ed36419c9f2e61930f9e42f4cd134f,Link3D,LINK3D,16,0x37caad4d0186ae3635120fb10987ddf14fb1a994,16,8.49e-13,2e-18
2020-06-28,0x62510b5c40fe3b04959eb8e6766fe839f44ea96b,Wrapped Ether,WETH,DeCash.co,DECH,0xf794c64590979305db88542f1eb7c11ce977a3aa,DeCash.co,DECH,17,0x489fe848f008d2b71f98c321b4d7171e327359cd,17,3.55e-13,3e-18
2020-06-28,0x6d46849e88c2eb11394a8b067e461b583f626cf5,Wrapped Ether,WETH,@alluniswaplistings,FREE!,0xd234883b21b85bf45f429bbaf0a6d321bad11258,@alluniswaplistings,FREE!,1,0x401e50274001791c68bb664b12750bfe49a3bbb6,1,100000.0,1e-05
2020-06-28,0x27fa67302c513f5512bbfa5065800c2d7b3871f4,FLUX,FLUX,Wrapped Ether,WETH,0x469eda64aed3a3ad6f868c44564291aa415cb1d9,FLUX,FLUX,18132,0xbf42f27077014b91031c54751baaacf1d6e79e8e,16620,7297.138401,0.846452502
2020-06-28,0x58d5616326fb24ee9ccf00da2036a20128f9c34a,Link3D,LINK3D,Wrapped Ether,WETH,0xa324cb1c8f73a77dc9327cac7d64d0413bf1de67,Link3D,LINK3D,5,0xe7da04fb412fbcc38747e22b6fb1cf98462d861c,5,9.78e-13,2e-18
2020-06-28,0xd1a76a923687898e04f56e7f5285557bd3c1e136,Link3D,LINK3D,Wrapped Ether,WETH,0x979f31bd07096769f4258870f650a1e3bfea5af5,Link3D,LINK3D,6,0x2b2131b87387505ed9e528452230f5d58317c871,6,9.7e-13,2e-18
2020-06-28,0x636d6124100fb2290443246f58ae8b88ea2fc0ba,Link3D https://link3d.io/,Link3D,Wrapped Ether,WETH,0x41dd1ad731108e81fe46324b59df4e5545366443,Link3D https://link3d.io/,Link3D,8,0x489fe848f008d2b71f98c321b4d7171e327359cd,8,5.05e-13,2e-18
2020-06-28,0x9f708576038d2702ce45f26d912344d08fe1ac2a,Link3D,LINK3D,Wrapped Ether,WETH,0x969484eca936b0c8436f6bcf7286a6155849dfb6,Link3D,LINK3D,10,0x0ec3a7860e78d55fd88b22947fef4df5a764345e,10,6.57e-13,2e-18
2020-06-28,0x5b1ffd0e67aeb0d971ae3549ef27e8894939cdc5,Link3D,LINK3D,Wrapped Ether,WETH,0x7517d899f6d850c17df98aa896ee95d030c57d82,Link3D,LINK3D,19,0x7c18c078ea5d83abd3e109edb77aa05312fc0776,19,6.97e-13,2e-18
2020-06-28,0xab3001ce31df44988c8094aa6af3c1a8a60d3e12,Wrapped Ether,WETH,Link3D,LINK3D,0xc1b8ceccebb502c2a7fca3dde14a07e122b346cd,Link3D,LINK3D,19,0x41d3447f7847e84f72316705df0eedce6fe43b6e,19,7.41e-13,2e-18
2020-06-28,0x17fb10f34c16ea2ad2c2d48da4cea1747c821580,Triens,TRS,Wrapped Ether,WETH,0x9057b2aae0029772b55720797c098a000c9f2a9e,Triens,TRS,6,0x011e694619f79c0f584507a2114008a39b216933,6,2.72e-13,5e-18
2020-06-27,0x79d42fd79be97f1c40cd9bcda5b83c0bcc81ce24,BlockStamp,BSTAMP,Wrapped Ether,WETH,0x72450d4392f158591f216951a1d600b8274b9748,BlockStamp,BSTAMP,16,0x93c11e6747e33f17d4b78e2055fa23514aee7159,16,1.0,3.69e-10
2020-06-27,0x803c918505460355d70b84d62e6fee0682958e34,MedXProtocol,MEDx,Wrapped Ether,WETH,0x540cd58412e7ce1aefd0a3a91577735ff9136b5a,MedXProtocol,MEDx,89,0x489fe848f008d2b71f98c321b4d7171e327359cd,89,125420.8695,2e-18
2020-06-27,0xd9e84697ed9ffd86300cb74c181a4651faba81a3,EasySwap Version 2.0,ESWA2,Wrapped Ether,WETH,0xa5497d83d0382f7e7f2ba9c699e8fd0ccbcec75f,EasySwap Version 2.0,ESWA2,23,0x1cd9bcb60e58cbd7d32cb5307eaa6d89554f8bbc,23,3.79e-13,3e-18
2020-06-27,0x351d6d0e13ebf87bc903852ced0527f009c415a4,Wrapped Ether,WETH,Jhon Sunsam Business,JSB,0xc94ff81bda6901be92e608c421708ae3abbc744a,Jhon Sunsam Business,JSB,39,0x78366a722edd130ca1b05b269bf3c0e50239c9a1,34,3.36e-06,0.000181801
2020-06-27,0x00666c48d30f7db50618f0e6d74abdcc2ff123f1,ZPAY,ZPAE,Wrapped Ether,WETH,0x045eb7e34e94b28c7a3641bc5e1a1f61f225af9f,ZPAY,ZPAE,445,0x5bd887cf0165a010c2f1e09f79d35b00e130990a,421,2.43e-14,0.001678853
2020-06-27,0xc84dd9286d05695754b020176cf267e07af9c8e0,Wrapped Ether,WETH,aomucoin,aomu,0xc2dd62b809de9409fda30d5c222b1f30a850ed84,aomucoin,aomu,29,0x366ba3e5c2ff198b307d86302c04bcf4cee49835,29,3.13e-12,1e-18
2020-06-27,0x25c86f494f89c4f9058059b46d8d8d6548e7543b,MedXProtocol,MEDX,Wrapped Ether,WETH,0x86dd3a97038340c1869b996e378ed27608c50eca,MedXProtocol,MEDX,18,0x749fd2af85cb92c1d403aa691ad75ebe1dec513f,18,2.08e-13,5e-18
2020-06-27,0xfd5aee26dc7e752365b783f6ce5292c5acdc13eb,mesa.eth.link,MESA,Wrapped Ether,WETH,0x5d33448119b9bf8d29b5424a2d0467408e1b4531,mesa.eth.link,MESA,25,0x76b2cc4964221357c34acdf32911c50e9e8e260a,25,1.27e-10,1e-18
2020-06-27,0x794fc68215b905f6d7331f3d0cc0498ca16eed02,MediaChain,MEDIA,Wrapped Ether,WETH,0x485d7b59ec04c5f6d720969028b8212683972134,MediaChain,MEDIA,9,0x0799bf61278bfbab3ef432172cb19dd7d1571819,9,2e-13,6e-18
2020-06-27,0x4f2659fdd3ddf4d3d017fb4651036e88d1f2fa11,Compound Basic Attention Token,cBAT,Wrapped Ether,WETH,0x6c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e,Compound Basic Attention Token,cBAT,340,0xa7ff0d561cd15ed525e31bbe0af3fe34ac2059f6,340,16899.67318,0.059607181
2020-06-27,0xf3acb45f9a675b98a6e7366985dd7bd1dca522c8,LegalHackersRoma,LHR,Wrapped Ether,WETH,0x602c728971e53ffaac75fce418371ee8c94c6b5a,LegalHackersRoma,LHR,288,0x96fc64f7fe4924546b9204fe22707e3df04be4c8,163,3.35e-14,3.2e-17
2020-06-27,0x12b07332bba915a5948748d96f1deec0f4a40a02,MetaXchain,METAX,Wrapped Ether,WETH,0x2242a01ab3b3cefd2e00335f541806dc7cd8dd8f,MetaXchain,METAX,10,0x6986479be96933779fd5f15a9ce7d998f19b7d71,10,2.03e-13,5e-18
2020-06-27,0xd0b78ff6dfbb680378e8d89df4ca9bea72afd774,LimeChain,LIME,Wrapped Ether,WETH,0x4bd5010f0b540a382963d4e27af8fa738bc99100,LimeChain,LIME,13,0x5418d08e25adda1b376c6eb3583f9d31c23aa6b6,13,2.36e-12,0.01
2020-06-27,0x344869cc9f02793b7a1ccecc78bbe4050dde2664,Rechek Kit,RCHK,Wrapped Ether,WETH,0xbf571928904eda77e5431142feebe6e792f941bf,Rechek Kit,RCHK,14,0xad71136641398f36a18e06578839522f023a3172,14,6.91e-13,2e-18
2020-06-27,0x58f53498c5834412413dc71cffd5dd04a8d1801c,Ultra,XUL,Wrapped Ether,WETH,0x8d4193fb3871c43c442ea17c6d9bb33d0644e81d,Ultra,XUL,79,0x481956b9fe84189f92bd4051474e982075241226,79,6.04e-12,1e-18
2020-06-27,0x33a3b1e53c9a75b62994f13bed5e2af0df9749af,Wrapped Ether,WETH,UniTopia,uTOPIA,0xfbe80d9fffe6a0275256a3bb8f37413e3e45c697,UniTopia,uTOPIA,61,0x7af77f442a33c65387431d4b2af83baa7df6d54c,61,29712.0,0.12379607
2020-06-27,0xc1a7826a3c9f3f64844e08f430f48b8c458c55dc,Deborrow,DEBO,Wrapped Ether,WETH,0xb8a881e8b537026cae123d1be5e6c82c879369c0,Deborrow,DEBO,106,0x80a6c946dc51493c4254d6c09ade58b2cda58963,106,586.1809579,0.062410491
2020-06-27,0xccb35abd4ab56560cb1e44146a5e8f980081c8b3,FluzFluz,FLUZ,Wrapped Ether,WETH,0x954b5de09a55e59755acbda29e1eb74a45d30175,FluzFluz,FLUZ,19,0x81d5ce5bf1f4f0a576de11fd9631e789d72c9bde,19,160524.658,0.038162584
2020-06-27,0xdc7d8cc3a22fe0ec69770e02931f43451b7b975e,Energy Web Token Bridged,EWTB,Wrapped Ether,WETH,0x178c820f862b14f316509ec36b13123da19a6054,Energy Web Token Bridged,EWTB,63056,0x4fa5fe98fe0556c9af37542149d59b0bde52b17b,62617,47915.74237,123.4737731
2020-06-27,0xa4a6ad91852bfb66296d1df06dc25fc6c6a92285,MarsDAOEquity,MRQ,Wrapped Ether,WETH,0x47be00042af431016fb5561b6b47d457ebafcb6e,MarsDAOEquity,MRQ,86,0x909d05f384d0663ed4be59863815ab43b4f347ec,86,4906.856685,0.454370251
2020-06-27,0x9f1f56944016a42001ab2df0a16d1f0907708f2b,Chainalysis,CHSYS,Wrapped Ether,WETH,0x4ed426803f18e4c5cc22ecaed9cf479d9a2bb531,Chainalysis,CHSYS,10,0x2ba28ebcdef61fc92976b85aabd7fd55f981a9fd,10,2.22e-13,5e-18
2020-06-26,0x63196060f76e941e72b364a5517a54dc07d3e0ed,Wrapped Ether,WETH,Unitopia Network,UPA,0xfab268431c083d8ef60b3f29b051c73b3309279a,Unitopia Network,UPA,8,0x331444b8283296ef18cf98bb3ea42d1669842061,8,1.94e-14,5.2e-17
2020-06-26,0x3a143a39206a17a584f9adf0ec2056f83f9c1d0c,Wrapped Ether,WETH,UniPool,UPOOL,0xf1aca3ad218550bc3a16abad2aa260a4ad8a7a73,UniPool,UPOOL,8,0x29df64075e8b50fffb3705e0deea26d70e202e81,8,4.97e-13,3e-18
2020-06-26,0x5332d351b14586c782cd103fabf2617ade9e078d,Bundesblock DAO,BBDAO,Wrapped Ether,WETH,0x0ae09ca9fabf17413fa18a6d398d0350b989e2eb,Bundesblock DAO,BBDAO,17,0x715c51e119fa8f83ea0d60ff5831cd36b5b84df3,17,2.39e-12,1e-18
2020-06-26,0x9a2114b70b8855d6e918ba7da57064077c51deee,Wrapped Ether,WETH,Dank Signals,DANK,0xc354dde9ac078ed9572df94063c300d1d92468fd,Dank Signals,DANK,25,0xc50df0b3c3c62493f5098a34f2467756462c930c,25,17218.72759,0.001974693
2020-06-26,0x470c95c253b4c5aa0722f6b23223ed28f1e6b19a,Wrapped Ether,WETH,Etherbots,BOTS,0xcc1139d9a45b96c27cded0a9eeb8ef5f0f04406c,Etherbots,BOTS,34,0x9f53801d97443085bebaf4beff8664fbd86477aa,34,1.74e-12,1e-18
2020-06-26,0x40396e771dedb680b5f3341cb893f797b800022d,HIVE Blockchain,HIVE,Wrapped Ether,WETH,0x3aba79e2e7b30d5c4280858062824761eac187d5,HIVE Blockchain,HIVE,14,0xf47e5789e154c26076f1c115e93595d8d1a0391a,14,6.38e-12,1e-18
2020-06-26,0xa53fcb59d92427130c45db5b75bafef09fdeaaaf,Wrapped Ether,WETH,Shitcoin,SHITE,0xf68d7685172e6702fed746bde7e050c046baa744,Shitcoin,SHITE,50,0x3d47801a361885d164f5899b253ee2b43c11ba8b,50,119350.71,0.006408269
2020-06-26,0x965b9f91715a049b8f309e1ba71e645f2ab8e830,Antier Solutions,ANTI,Wrapped Ether,WETH,0x79965e67486c4fa08e36d047888d92ca9580372e,Antier Solutions,ANTI,12,0xec5da4ed9a83a655a29c9b59cc1f7901494c0dbc,12,6.37e-13,2e-18
2020-06-26,0xd80100e262ee7c3b7f5c6a75375646d0db012736,Infinity Blockchain Labs,IBL,Wrapped Ether,WETH,0x71d860e78fb99f9c962cc46724fe9a03d3ba015b,Infinity Blockchain Labs,IBL,13,0x279b8110e6c21b86a7f4e473c257aaf0c47ce59e,13,6.07e-13,2e-18
2020-06-26,0xf7c28d0b9532b88e212dd958d1702af47225d3ec,Auxesis Group Governance Token,AGGT,Wrapped Ether,WETH,0x40d9a36b280ac0df666ba11ba79a9e21737da9e9,Auxesis Group Governance Token,AGGT,30,0xd21d311879e1ceec82f744230be39d12aec8d6dd,30,6.74e-13,2e-18
2020-06-26,0x31531fc793a605cfadd527b52d5d50e1518a429d,Ethwidget,EWDG2,Wrapped Ether,WETH,0xb08f303e5e30d8bd50cb991db07a55c506e61f23,Ethwidget,EWDG2,45,0x5bf23b6f96db8edd163de50783e38a91aee35bcf,45,10.0,1e-18
2020-06-26,0x98b6724120e9b74b4009f0223674024d39a55f70,Marlin Protocol,MARL,Wrapped Ether,WETH,0x6eff949d9a4e7725d3ee3b894ceaa2813b7437e5,Marlin Protocol,MARL,8,0x083e6ab95093823b9b19e51841cca25f747a67a8,8,2.66e-13,4e-18
2020-06-26,0x1f46f55e412dccbdbcb942ad2a532f4634e9a1b6,FLEEK,FLEEK,Wrapped Ether,WETH,0x612172d91d5935d1cec07249ed92109816815986,FLEEK,FLEEK,31,0xa3ad88d22b1e4092a137c6c0470552a2da5cd3e1,31,2.74e-12,1e-18
2020-06-26,0x2b824e39f19fb7ca988cbbc706b268e49639293b,Coinchase Token,CCH,Wrapped Ether,WETH,0x40adfc7c23c22cc06f94f199a4750d7196f46fbe,Coinchase Token,CCH,13,0xda2db36a817bcdbdd0863dda936d4ee3f94a60f0,7,1e-06,1.13e-05
2020-06-26,0xe470f4b03507a416d59bb3bffbadbdd7c6545d6e,Wrapped Ether,WETH,GHOST Mobile Token,GHOSTM,0xd0ad75ef7e12c68ba74dda21ef7ac5ed76c5bd90,GHOST Mobile Token,GHOSTM,25,0xd190cc7f13669bd77fe8f62b208657e8dd3d6c8d,25,6.08e-13,2e-18
2020-06-26,0x157e4c1c6727aefc132f992c7f1f3257b346cdeb,SykeX,SYKE,Wrapped Ether,WETH,0x82db75fab3fa0ef69deebb169a818666c9f3e51a,SykeX,SYKE,14,0x7eb814d112fa06978296cc80df75f0b393901c3f,14,1.32e-13,8e-18
2020-06-26,0x1d33b249d7ebf239a573af86e9a5c0fef6238647,ETH 20 MA Crossover Yield,ETNJ,Wrapped Ether,WETH,0x9b377c64f0d30c86473b4f3df6075a1ff1d9357b,ETH 20 MA Crossover Yield,ETNJ,5,0x49d1c8bf95cd95cb2fa5c5ee0cee6aa3b9bec9f0,5,4.631748068,0.002166757
2020-06-26,0x2cf7a2a639d9b27be53f8c93ab6ae8b90f1a9591,The Force Token,FOR,Wrapped Ether,WETH,0x1fcdce58959f536621d76f5b7ffb955baa5a672f,The Force Token,FOR,5582,0xcc042a4c8a047c6381ce9a341f38a33b36fd372a,2359,29879.38555,0.824559653
2020-06-26,0x258a1cda7383c228c698772e017cdc9ad3fb0042,Redeemable DAI,rDAI,Wrapped Ether,WETH,0x261b45d85ccfeabb11f022eba346ee8d1cd488c0,Redeemable DAI,rDAI,591,0xd66e40b0c30595bec72153b502ac1e0c4785991b,120,29.39672436,0.014539048
2020-06-26,0xaee790b2e3e8efa7fa9004cc2061e0911ab1fa56,EXCELSO,EXC,Wrapped Ether,WETH,0x01e0b2c5dde3815ac275c16ac50c4e7a4c0ac0b8,EXCELSO,EXC,58,0x0077e222918188df5ae828139fe316872b446403,58,1.56e-13,7e-18
2020-06-25,0xb92506b1a7e2afb2b8389397e5d37cf3e07a7f3a,Storro,STORR,Wrapped Ether,WETH,0x935bedc6059eec3771dbfefdd75db5b70095c2a5,Storro,STORR,25,0x28d7b0a63a42e9f5bd27de4075af42cb42061d35,25,1.5e-13,7e-18
2020-06-25,0x449b03f9142ce5b642ee44aa8a7ed4e4d62004f7,GLOBAL GIROS,GIRO,Wrapped Ether,WETH,0x9db12c3a8f9e88d15ec14f766fe8687624183cd5,GLOBAL GIROS,GIRO,7,0x0bf5e1af9949ec2c2aa64b074227ef54986770bf,7,4.49e-14,2.4e-17
2020-06-25,0x8dce5d9ed9fa147544be62bdf0e0f575528b4272,www.swap.online community token,SWAP,Wrapped Ether,WETH,0x14a52cf6b4f68431bd5d9524e4fcd6f41ce4ade9,www.swap.online community token,SWAP,52,0x873351e707257c28ec6fab1adbc850480f6e0633,52,6457.994617,0.739414463
2020-06-25,0xd027c74addae7c5252c9af46e2a72d9ea396989d,Blockcities,CITIES,Wrapped Ether,WETH,0x9cdf0c47d19c6543b0b6ae4148490e5031821e70,Blockcities,CITIES,27,0x4ae2686b57f9ad1a6b7d22993893e248ee2e213a,27,1.37e-12,1e-18
2020-06-25,0x5ed7eb576adea05766f950a495393c44af815aeb,Wrapped Ether,WETH,Hive Project Token,HVN,0xc0eb85285d83217cd7c891702bcbc0fc401e2d9d,Hive Project Token,HVN,7393,0xdb969febe87e23d6d64b918d01b5529310511c47,7393,4038153.083,42.62049352
2020-06-25,0x5bf426f0186dcc62c8a7bece5ae4eeb8a5047221,BerryXToken,BRX,Wrapped Ether,WETH,0x3a4a0d5b8dfacd651ee28ed4ffebf91500345489,BerryXToken,BRX,48,0xa0d6611e60f00deef99f4349ce8fc1ac2995346b,48,9104.67395,0.000256406
2020-06-25,0xd80c6bf528186e7b1b2c87b3b493fb0f95bc692a,ARENA,ARN,Wrapped Ether,WETH,0x2f9d19cae9215d3262a33ef7abcfd161f66f1ec1,ARENA,ARN,146,0xfc53a2df837c3fe91d1cac029f2a332dbfa07eeb,146,7.92e-13,2e-18
2020-06-25,0x338b2c6d052efebc1e38b553a1d7639e91ff92c4,Ethwidget,EWDG,Wrapped Ether,WETH,0x75c6eeb43fd5de8a501e77976ab9350bec108ceb,Ethwidget,EWDG,27,0x25bb4961e0fa360361a7e8440550890d2bd7edfc,27,4.21e-12,1e-18
2020-06-25,0x952c79d8d65bf022f3db14ad5ab4897d7aac548e,Wrapped Ether,WETH,STA 2.0,STA2,0xf8e8de0d46e290447a484a170b55b90af6c9f83d,STA 2.0,STA2,24,0x66c2b1cb9da716fc9bc1df5bf3964b13a936d5e2,24,4.3e-13,3e-18
2020-06-25,0x07c85c6caf59adc8a850865cc8699dcb77fd6859,Wrapped Ether,WETH,Wirecard chain,WRC,0xf39c2c76266aee8ab0e7a71e1c0575e4a37e885e,Wirecard chain,WRC,19,0x318f9113b1e709fdbdc23beb9fd928d3dce41f9a,19,1.74e-12,1e-18
2020-06-25,0xfdc0a636cdc58aa903e99811dd70cbdbd1fca5b6,DMMStake,DMMS,Wrapped Ether,WETH,0x39dedce2e8287b622617ae71e9c9f2a4cb6e175a,DMMStake,DMMS,7,0x9b40235084405525278576b26cffcfc0706ca9ec,7,5e-13,3e-18
2020-06-25,0x4fae129d0918803ba3fb2a3db451ce2f1c8d5cd2,BUIDL 2.0,B2IDL,Wrapped Ether,WETH,0x28156bc36304246a669e1efb7d4e76814af38402,BUIDL 2.0,B2IDL,29,0xbf66d3249d8191e86ac50590255c5545ad4377bc,29,4.24e-13,3e-18
2020-06-25,0x5a11b697767eab7c6948619f375491e2f7d0b99c,Kids Cash,KASH,Wrapped Ether,WETH,0x2c50ba1ed5e4574c1b613b044bd1876f0b0b87a9,Kids Cash,KASH,2119,0x9fcf5a6e8b64545741d5c092a6b22260e0c705de,2119,468454.4986,12.92595381
2020-06-25,0xb95d4b2af7efbd863ff1e46364fd76df09c84f30,CoalFax token,COFX,Wrapped Ether,WETH,0xb59d09f9e7999818914a04ba80ca4b6ebe2b6836,CoalFax token,COFX,7,0x12c39296a3a52508261239097caae4f78aaaeb4d,7,2.64e-12,1e-18
2020-06-25,0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,Quant,QNT,Wrapped Ether,WETH,0x4a220e6096b25eadb88358cb44068a3248254675,Quant,QNT,98570,0xf5e38bbedc78efea055e0c56035adb320e64c4bc,98152,4276.39612,292.9689455
2020-06-25,0x56ed009add523f070fd07468ed1b46e1a3a58fff,Wrapped Ether,WETH,Ebliex Token,EBX,0xc0a07eafb93acf9e897f787c79a9657e8e07d65c,Ebliex Token,EBX,6,0xc1a2e5beaeb7a682bcdac2133590592959be6536,6,1e-06,6.67e-11
2020-06-25,0xf3a4b52bf0d1fcb8a81123f44933edbc35af4da0,Wrapped Ether,WETH,ESSENTIA,ESS,0xfc05987bd2be489accf0f509e44b0145d68240f7,ESSENTIA,ESS,22405,0x96ba4dd65bb6dd73dc425b330b0b35e082013507,21567,19508532.92,9.365892686
2020-06-25,0x5e64cd6f84d0ee2ad2a84cadc464184e36274e0c,Wrapped Ether,WETH,UniCrypt,UNC,0xf29e46887ffae92f1ff87dfe39713875da541373,UniCrypt,UNC,51531,0xfcdd591498e86876f086524c0b2e9af41a0c9fcd,50255,98835868.03,13.94982932
2020-06-25,0x1d69737fbf52bc4e2a61510b293774e22099d046,Wrapped Ether,WETH,Gold Pressed Latinum,GPL,0xeeddaa78e0b2de769e969bd049c8faff3280df97,Gold Pressed Latinum,GPL,4,0x727d38f876014ceda468569ae446ea989745a4fc,4,3.07e-14,3.3e-17
2020-06-25,0x271a809522fd4cf1a3340b7c376876a9f2e3224e,Wrapped Ether,WETH,Defi DAO,DFO,0xf7c052fce2051b04e29c8fc44eb20e69df27d2da,Defi DAO,DFO,17,0x318f9113b1e709fdbdc23beb9fd928d3dce41f9a,17,2.51e-12,1e-18
2020-06-25,0x0c566bde9bc29d9f35e0059606277eaa82e1e79c,TicketBoyz,TBZ,Wrapped Ether,WETH,0x00f2447869ccae56abc8464857a9b5b14c21a7d9,TicketBoyz,TBZ,8,0xe90d71dd696305ac6a2aac7dd707d74c1de45da5,8,4163.257095,5.34e-08
2020-06-25,0x95337f53765744565cf9cf0174d870d0ba31b980,KYNDNESS ,KYND,Wrapped Ether,WETH,0x7737107cf7ef2337ce1b55669e61a4184915c651,KYNDNESS ,KYND,2,0x769b18fa925e6ffd16674b81c028fc983336d13a,2,1e-08,1e-12
